GeneID:ID|Synonyms:String[]|Description|Source|:Label
PCYC:LMRG_02483|LMRG_02483|Replicative DNA helicase (EC 3.6.1.-) [SA14-24]|PlantCyc_Gene|Gene
PCYC:LMRG_00135|LMRG_00135|Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F1 (as in PMID19099556)|PlantCyc_Gene|Gene
PCYC:LMRG_01906|LMRG_01906|Chromosome (plasmid) partitioning protein ParA|PlantCyc_Gene|Gene
PCYC:LMRG_02609|LMRG_02609|FIG172583: glyoxalase family protein|PlantCyc_Gene|Gene
PCYC:LMRG_00254|LMRG_00254|FIG007913: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00340|LMRG_00340|FIG006947: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02981|LMRG_02981|FIG034752: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00494|LMRG_00494|Transketolase, C-terminal section (EC 2.2.1.1)|PlantCyc_Gene|Gene
PCYC:LMRG_02776|LMRG_02776|Fosfomycin resistance protein FosX|PlantCyc_Gene|Gene
PCYC:LMRG_00343|LMRG_00343|FIG008820: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01377|argJ;lmo1590|Glutamate N-acetyltransferase/N-acetylglutamate synthase|PlantCyc_Gene|Gene
PCYC:LMRG_02366|LMRG_02366|Listeria protein LmaB, associated with virulence|PlantCyc_Gene|Gene
PCYC:LMRG_01197|LMRG_01197|LSU ribosomal protein L32p|PlantCyc_Gene|Gene
PCYC:LMRG_02723|LMRG_02723|Na(+) H(+) antiporter subunit A|PlantCyc_Gene|Gene
PCYC:LMRG_02500|LMRG_02500|Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)|PlantCyc_Gene|Gene
PCYC:LMRG_02104|LMRG_02104|FIG010962: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01635|LMRG_01635|FIG007855: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02595|LMRG_02595|FIG000897: Ribonucleotide reductase of class III (anaerobic), activating protein (EC 1.97.1.4)|PlantCyc_Gene|Gene
PCYC:LMRG_00831|LMRG_00831|FIG007167: OxaI/YidC membrane insertion protein|PlantCyc_Gene|Gene
PCYC:LMRG_01883|LMRG_01883|FIG007500: oxidoreductase, short-chain dehydrogenase/reductase family|PlantCyc_Gene|Gene
PCYC:LMRG_02576|LMRG_02576|Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)|PlantCyc_Gene|Gene
PCYC:LMRG_00845|LMRG_00845|FIG009210: peptidase, M16 family|PlantCyc_Gene|Gene
PCYC:LMRG_01745|LMRG_01745|Cardiolipin synthetase (EC 2.7.8.-)|PlantCyc_Gene|Gene
PCYC:LMRG_00861|LMRG_00861|Multidrug resistance transporter|PlantCyc_Gene|Gene
PCYC:LMRG_02589|LMRG_02589|FIG048753: Aliphatic amidase amiE (EC 3.5.1.4)|PlantCyc_Gene|Gene
PCYC:LMRG_02185|LMRG_02185|Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)|PlantCyc_Gene|Gene
PCYC:LMRG_01975|LMRG_01975|Glucosamine-6-phosphate deaminase (EC 3.5.99.6)|PlantCyc_Gene|Gene
PCYC:LMRG_01559|LMRG_01559|FIG023633: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01558|LMRG_01558|FIG028103: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01082|LMRG_01082|FIG007779: Protein tyrosine phosphatase (EC 3.1.3.48)|PlantCyc_Gene|Gene
PCYC:LMRG_02549|LMRG_02549|ATP-dependent RNA helicase YfmL|PlantCyc_Gene|Gene
PCYC:LMRG_00828|LMRG_00828|6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)|PlantCyc_Gene|Gene
PCYC:LMRG_02362|LMRG_02362|FIG008942: Phage protein|PlantCyc_Gene|Gene
PCYC:LMRG_00410|LMRG_00410|FIG008617: fibronectin-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_01661|LMRG_01661|FIG008145: Oxalate/formate antiporter|PlantCyc_Gene|Gene
PCYC:LMRG_02669|LMRG_02669|Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)|PlantCyc_Gene|Gene
PCYC:LMRG_02975|LMRG_02975|GTP-binding protein HflX|PlantCyc_Gene|Gene
PCYC:LMRG_02666|LMRG_02666|Small protein similar to cysteinyl-tRNA synthetase|PlantCyc_Gene|Gene
PCYC:LMRG_00676|LMRG_00676|Possible colicin V production protein|PlantCyc_Gene|Gene
PCYC:LMRG_00693|LMRG_00693|FIG008657: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00146|LMRG_00146|FIG010422: magnesium chelatase, subunit ChII|PlantCyc_Gene|Gene
PCYC:LMRG_02782|LMRG_02782|FIG009658: Transcriptional regulator, MarR family|PlantCyc_Gene|Gene
PCYC:LMRG_01674|csbD;lmo2158|Stress response protein|PlantCyc_Gene|Gene
PCYC:LMRG_00890|LMRG_00890|Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129) / Transpeptidase, Penicillin binding protein transpeptidase domain|PlantCyc_Gene|Gene
PCYC:LMRG_00354|LMRG_00354|FIG007486: ABC transporter, ATP-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_00015|LMRG_00015|FIG010250: endonuclease/exonuclease/phosphatase family protein|PlantCyc_Gene|Gene
PCYC:LMRG_01019|LMRG_01019|FIG007721: rRNA (guanine-N1-)-methyltransferase|PlantCyc_Gene|Gene
PCYC:LMRG_02140|LMRG_02140|SSU ribosomal protein S9p (S16e)|PlantCyc_Gene|Gene
PCYC:LMRG_02540|LMRG_02540|sugar ABC transport system, permease protein|PlantCyc_Gene|Gene
PCYC:LMRG_01277|LMRG_01277|Maltose/maltodextrin ABC transporter, permease protein MalG|PlantCyc_Gene|Gene
PCYC:LMRG_01316|LMRG_01316|FIG008945: ABC transporter, ATP-binding/permease protein|PlantCyc_Gene|Gene
PCYC:LMRG_01365|LMRG_01365|FIG006782: General stress protein|PlantCyc_Gene|Gene
PCYC:LMRG_02359|LMRG_02359|Esterase/lipase|PlantCyc_Gene|Gene
PCYC:LMRG_02620|LMRG_02620|N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)|PlantCyc_Gene|Gene
PCYC:LMRG_02856|LMRG_02856|FIG009453: Aluminum resistance protein|PlantCyc_Gene|Gene
PCYC:LMRG_01049|LMRG_01049|3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)|PlantCyc_Gene|Gene
PCYC:LMRG_02843|LMRG_02843|FIG006949: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01511|LMRG_01511|Integrase [Bacteriophage A118]|PlantCyc_Gene|Gene
PCYC:LMRG_01280|LMRG_01280|Neopullulanase (EC 3.2.1.135)|PlantCyc_Gene|Gene
PCYC:LMRG_00304|LMRG_00304|FIG008763: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01781|LMRG_01781|Chitin binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_02610|LMRG_02610|FIG007000: Transcriptional regulator, MarR family|PlantCyc_Gene|Gene
PCYC:LMRG_02034|LMRG_02034|FIG001105: tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01423|LMRG_01423|Rod shape-determining protein MreC|PlantCyc_Gene|Gene
PCYC:LMRG_02840|LMRG_02840|Dihydropteroate synthase (EC 2.5.1.15)|PlantCyc_Gene|Gene
PCYC:LMRG_01835|LMRG_01835|Cysteine desulfurase (EC 2.8.1.7), SufS subfamily|PlantCyc_Gene|Gene
PCYC:LMRG_00872|LMRG_00872|UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)|PlantCyc_Gene|Gene
PCYC:LMRG_00453|LMRG_00453|FIG002334: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02970|LMRG_02970|Oligo-1,6-glucosidase (EC 3.2.1.10)|PlantCyc_Gene|Gene
PCYC:LMRG_00100|LMRG_00100|FIG008421: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00884|LMRG_00884|FIG009805: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01274|LMRG_01274|ABC transporter, permease protein YbbP clustered with maltose/maltodextrin transporter / Tlr1762 protein|PlantCyc_Gene|Gene
PCYC:LMRG_02190|LMRG_02190|FIG007351: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00624|LMRG_00624|Ethanolamine utilization polyhedral-body-like protein EutM|PlantCyc_Gene|Gene
PCYC:LMRG_02708|LMRG_02708|FIG000088: Arginyl-tRNA synthetase (EC 6.1.1.19)|PlantCyc_Gene|Gene
PCYC:LMRG_00538|aut;lmo1076|N-acetylglucosaminidase|PlantCyc_Gene|Gene
PCYC:LMRG_01311|LMRG_01311|FIG015290: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02556|LMRG_02556|Cell-shape determining protein MreBH|PlantCyc_Gene|Gene
PCYC:LMRG_01013|LMRG_01013|ATP/GTP-binding protein, SA1392 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_01175|LMRG_01175|Internalin-like protein (LPXTG motif) Lmo2026 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_01594|LMRG_01594|FIG008128: putative transport system permease protein|PlantCyc_Gene|Gene
PCYC:LMRG_02731|LMRG_02731|FIG006664: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_01467|LMRG_01467|Hypothetical protein possible functionally linked with Alanyl-tRNA synthetase|PlantCyc_Gene|Gene
PCYC:LMRG_02355|LMRG_02355;bglK|Beta-glucoside kinase|PlantCyc_Gene|Gene
PCYC:LMRG_01368|LMRG_01368|Catabolite control protein A|PlantCyc_Gene|Gene
PCYC:LMRG_01231|LMRG_01231|FIG007198: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01984|LMRG_01984|Gluconokinase (EC 2.7.1.12)|PlantCyc_Gene|Gene
PCYC:LMRG_02439|mvk;lmo0010|Mevalonate kinase|PlantCyc_Gene|Gene
PCYC:LMRG_01348|LMRG_01348|FIG007282: Transcriptional regulator, MarR family|PlantCyc_Gene|Gene
PCYC:LMRG_02447|bglH;lmo0018|6-phospho-beta-glucosidase|PlantCyc_Gene|Gene
PCYC:LMRG_02364|LMRG_02364|Listeria protein LmaD, associated with virulence|PlantCyc_Gene|Gene
PCYC:LMRG_02209|LMRG_02209|Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)|PlantCyc_Gene|Gene
PCYC:LMRG_02523|LMRG_02523|FIG012200: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02026|LMRG_02026|FIG008266: Lipoteichoic acid synthase LtaS Type Ia|PlantCyc_Gene|Gene
PCYC:LMRG_01966|LMRG_01966|FIG132562: Haloacid dehalogenase-like hydrolase|PlantCyc_Gene|Gene
PCYC:LMRG_00734|LMRG_00734|Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY|PlantCyc_Gene|Gene
PCYC:LMRG_01976|LMRG_01976|Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases, YtcI homolog|PlantCyc_Gene|Gene
PCYC:LMRG_01258|LMRG_01258|FIG014199: Ferrous iron transport protein B|PlantCyc_Gene|Gene
PCYC:LMRG_02092|LMRG_02092|FIG008801: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_00911|LMRG_00911|FIG000458: Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)|PlantCyc_Gene|Gene
PCYC:LMRG_00339|LMRG_00339|FIG007787: acetyltransferase, GNAT family|PlantCyc_Gene|Gene
PCYC:LMRG_00534|LMRG_00534|Pyruvate carboxyl transferase (EC 6.4.1.1)|PlantCyc_Gene|Gene
PCYC:LMRG_01144|LMRG_01144|Deoxyribonucleoside regulator DeoR (transcriptional repressor)|PlantCyc_Gene|Gene
PCYC:LMRG_00427|LMRG_00427|FIG001882: 6-phospho-beta-glucosidase (EC 3.2.1.86)|PlantCyc_Gene|Gene
PCYC:LMRG_02111|LMRG_02111|FIG001821: 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)|PlantCyc_Gene|Gene
PCYC:LMRG_01405|LMRG_01405|FIG000382: Ribonucleotide reductase transcriptional regulator NrdR|PlantCyc_Gene|Gene
PCYC:LMRG_02297|LMRG_02297|FIG013515: Transcriptional antiterminator, PTS system IIA 2 domain protein|PlantCyc_Gene|Gene
PCYC:LMRG_02563|LMRG_02563|Hypothetical protein YfkK|PlantCyc_Gene|Gene
PCYC:LMRG_01048|LMRG_01048|Pantoate--beta-alanine ligase (EC 6.3.2.1)|PlantCyc_Gene|Gene
PCYC:LMRG_00637|LMRG_00637|Cobyrinic acid A,C-diamide synthase|PlantCyc_Gene|Gene
PCYC:LMRG_00184|LMRG_00184|PTS system, galactitol-specific IIA component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_02630|LMRG_02630|virulence cluster protein B VclB|PlantCyc_Gene|Gene
PCYC:LMRG_02587|LMRG_02587|FIG006151: Methionine ABC transporter ATP-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_00468|LMRG_00468|FIG018850: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01593|LMRG_01593|FIG009348: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_01783|LMRG_01783|FIG006550: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00984|LMRG_00984|Dihydroorotase (EC 3.5.2.3)|PlantCyc_Gene|Gene
PCYC:LMRG_00838|LMRG_00838|Cell division protein FtsK|PlantCyc_Gene|Gene
PCYC:LMRG_02514|LMRG_02514|Putative pheromone cAM373 precursor lipoprotein CamS|PlantCyc_Gene|Gene
PCYC:LMRG_00960|LMRG_00960|L-serine dehydratase, beta subunit (EC 4.3.1.17)|PlantCyc_Gene|Gene
PCYC:LMRG_01501|LMRG_01501|FIG002716: Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)|PlantCyc_Gene|Gene
PCYC:LMRG_00463|LMRG_00463|FIG006526: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01086|LMRG_01086|Cytidylate kinase (EC 2.7.4.14)|PlantCyc_Gene|Gene
PCYC:LMRG_02980|LMRG_02980|FIG000332: Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)|PlantCyc_Gene|Gene
PCYC:LMRG_02448|LMRG_02448;lmo0019|transmembrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_01206|LMRG_01206|FIG004523: Allergen V5/Tpx-1 related|PlantCyc_Gene|Gene
PCYC:LMRG_01819|LMRG_01819|Ferrichrome transport ATP-binding protein FhuC (TC 3.A.1.14.3)|PlantCyc_Gene|Gene
PCYC:LMRG_02507|LMRG_02507|FIG000235: Phosphoribosylamine--glycine ligase (EC 6.3.4.13)|PlantCyc_Gene|Gene
PCYC:LMRG_00591|LMRG_00591|Cobalamin synthase|PlantCyc_Gene|Gene
PCYC:LMRG_02768|LMRG_02768;lmo1694|Putative sugar nucleotide epimerase|PlantCyc_Gene|Gene
PCYC:LMRG_01693|LMRG_01693|FIG007147: Glycosyltransferase LafB, responsible for the formation of Gal-Glc-DAG|PlantCyc_Gene|Gene
PCYC:LMRG_02707|LMRG_02707|FIG008268: DUF1934 domain-containing protein|PlantCyc_Gene|Gene
PCYC:LMRG_01108|LMRG_01108|Thioredoxin reductase (EC 1.8.1.9)|PlantCyc_Gene|Gene
PCYC:LMRG_02726|LMRG_02726|Na(+) H(+) antiporter subunit D|PlantCyc_Gene|Gene
PCYC:LMRG_01221|LMRG_01221|FIG004005: CAAX amino terminal protease family protein|PlantCyc_Gene|Gene
PCYC:LMRG_01179|LMRG_01179|FIG001960: FtsZ-interacting protein related to cell division|PlantCyc_Gene|Gene
PCYC:LMRG_00272|LMRG_00272|FIG016861: DAK2 domain protein|PlantCyc_Gene|Gene
PCYC:LMRG_02264|lmcA1;lmo0841|Calcium-transporting ATPase|PlantCyc_Gene|Gene
PCYC:LMRG_01804|LMRG_01804|FIG012958: alpha-glucosidase|PlantCyc_Gene|Gene
PCYC:LMRG_01912|LMRG_01912|Catalase (EC 1.11.1.6)|PlantCyc_Gene|Gene
PCYC:LMRG_02263|LMRG_02263|FIG007875: Transcriptional regulator, MarR family|PlantCyc_Gene|Gene
PCYC:LMRG_00083|LMRG_00083|Uracil-DNA glycosylase, family 1|PlantCyc_Gene|Gene
PCYC:LMRG_01894|LMRG_01894|FIG013094: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00716|LMRG_00716|FIG000286: Cell division trigger factor (EC 5.2.1.8)|PlantCyc_Gene|Gene
PCYC:LMRG_01981|LMRG_01981|Transport ATP-binding protein CydD|PlantCyc_Gene|Gene
PCYC:LMRG_02585|LMRG_02585|FIG003232: Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase|PlantCyc_Gene|Gene
PCYC:LMRG_02798|LMRG_02798|FIG008923: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00955|LMRG_00955|Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)|PlantCyc_Gene|Gene
PCYC:LMRG_00843|LMRG_00843|FIG008796: Unspecified monosaccharide ABC transport system, permease component 2|PlantCyc_Gene|Gene
PCYC:LMRG_00551|LMRG_00551|Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)|PlantCyc_Gene|Gene
PCYC:LMRG_00774|LMRG_00774|ribosomal protein L7Ae family protein|PlantCyc_Gene|Gene
PCYC:LMRG_00836|LMRG_00836|Rhodanese domain protein UPF0176, Firmicutes subgroup|PlantCyc_Gene|Gene
PCYC:LMRG_01256|LMRG_01256|Phosphate acetyltransferase (EC 2.3.1.8)|PlantCyc_Gene|Gene
PCYC:LMRG_01055|LMRG_01055|Lin2022 protein|PlantCyc_Gene|Gene
PCYC:LMRG_01306|LMRG_01306|FIG001867: COG1242: Predicted Fe-S oxidoreductase|PlantCyc_Gene|Gene
PCYC:LMRG_01237|LMRG_01237|FIG008042: DNA-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_01962|LMRG_01962|FIG008761: glycosyl hydrolase, family 38|PlantCyc_Gene|Gene
PCYC:LMRG_00632|LMRG_00632|Ethanolamine permease|PlantCyc_Gene|Gene
PCYC:LMRG_02983|LMRG_02983|FIG041349: Transposase of Staphylococcus aureus IS150 element|PlantCyc_Gene|Gene
PCYC:LMRG_01723|LMRG_01723|MreB-like protein (Mbl protein)|PlantCyc_Gene|Gene
PCYC:LMRG_00718|LMRG_00718|ATP-dependent Clp protease ATP-binding subunit ClpX|PlantCyc_Gene|Gene
PCYC:LMRG_01235|LMRG_01235|FIG008206: Aminoglycoside phosphotransferase|PlantCyc_Gene|Gene
PCYC:LMRG_01625|LMRG_01625|FIG007502: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_00932|LMRG_00932|Translation elongation factor LepA|PlantCyc_Gene|Gene
PCYC:LMRG_02568|LMRG_02568|phospho-&beta;-galactosidase / Beta-glucosidase|PlantCyc_Gene|Gene
PCYC:LMRG_00167|LMRG_00167|LSU ribosomal protein L32p|PlantCyc_Gene|Gene
PCYC:LMRG_01468|LMRG_01468|Putative Holliday junction resolvase (EC 3.1.-.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01470|LMRG_01470|FIG007671: DedA family protein|PlantCyc_Gene|Gene
PCYC:LMRG_00964|LMRG_00964|FIG001175: Thiamin pyrophosphokinase (EC 2.7.6.2)|PlantCyc_Gene|Gene
PCYC:LMRG_01451|LMRG_01451|Aspartyl-tRNA synthetase (EC 6.1.1.12)|PlantCyc_Gene|Gene
PCYC:LMRG_00834|LMRG_00834|FIG011684: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02361|LMRG_02361|FIG007760: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02224|LMRG_02224|FIG000846: Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)|PlantCyc_Gene|Gene
PCYC:LMRG_01901|LMRG_01901|FIG081563: N-acetylmannosamine kinase (EC 2.7.1.60)|PlantCyc_Gene|Gene
PCYC:LMRG_00939|LMRG_00939|FIG135315: FIGfam135315: Iojap-related protein|PlantCyc_Gene|Gene
PCYC:LMRG_00691|LMRG_00691|FIG006807: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02322|LMRG_02322|Transcription accessory protein (S1 RNA-binding domain)|PlantCyc_Gene|Gene
PCYC:LMRG_00457|LMRG_00457|FIG010855: putative alpha-1,6-mannanase|PlantCyc_Gene|Gene
PCYC:LMRG_02124|LMRG_02124|FIG016990: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01570|LMRG_01570|FIG009637: PaaD-like protein involved in Fe-S cluster assembly|PlantCyc_Gene|Gene
PCYC:LMRG_00422|LMRG_00422|Transcriptional regulator of D-allose utilization, LacI family|PlantCyc_Gene|Gene
PCYC:LMRG_01234|LMRG_01234|FIG007501: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_02409|LMRG_02409|DNA replication intiation control protein YabA|PlantCyc_Gene|Gene
PCYC:LMRG_02786|LMRG_02786|Carbonic anhydrase precursor (EC 4.2.1.1)|PlantCyc_Gene|Gene
PCYC:LMRG_02663|LMRG_02663|RNA polymerase sporulation specific sigma factor SigH|PlantCyc_Gene|Gene
PCYC:LMRG_01457|LMRG_01457|Cysteine desulfurase (EC 2.8.1.7)|PlantCyc_Gene|Gene
PCYC:LMRG_02167|LMRG_02167|SSU ribosomal protein S17p (S11e)|PlantCyc_Gene|Gene
PCYC:LMRG_00810|LMRG_00810|Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)|PlantCyc_Gene|Gene
PCYC:LMRG_02208|LMRG_02208|Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)|PlantCyc_Gene|Gene
PCYC:LMRG_00212|LMRG_00212|FIG006590: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01180|LMRG_01180|FIG003955: protein of unknown function|PlantCyc_Gene|Gene
PCYC:LMRG_02168|LMRG_02168|FIG015729: LSU ribosomal protein L29p (L35e)|PlantCyc_Gene|Gene
PCYC:LMRG_00338|LMRG_00338|FIG007038: Transcriptional regulator, GntR family|PlantCyc_Gene|Gene
PCYC:LMRG_01599|LMRG_01599|FIG009286: transcriptional regulator, LysR family|PlantCyc_Gene|Gene
PCYC:LMRG_02137|LMRG_02137|FIG023946: CRISPR-associated protein Cas1|PlantCyc_Gene|Gene
PCYC:LMRG_02672|LMRG_02672|Pili retraction protein pilT|PlantCyc_Gene|Gene
PCYC:LMRG_00068|LMRG_00068|FIG008906: Transcriptional regulator, DeoR family|PlantCyc_Gene|Gene
PCYC:LMRG_01038|LMRG_01038|Recombination protein RecU|PlantCyc_Gene|Gene
PCYC:LMRG_00685|LMRG_00685|Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)|PlantCyc_Gene|Gene
PCYC:LMRG_01653|LMRG_01653|FIG043373: Putative peptidoglycan bound protein (LPXTG motif) Lmo2179 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_02095|LMRG_02095;lmo0995|putative membrane-bound acyltransferase protein|PlantCyc_Gene|Gene
PCYC:LMRG_00849|LMRG_00849|Competence/damage-inducible protein CinA|PlantCyc_Gene|Gene
PCYC:LMRG_01020|LMRG_01020|Dihydrofolate reductase (EC 1.5.1.3)|PlantCyc_Gene|Gene
PCYC:LMRG_02464|LMRG_02464|putative glucosamine-fructose-6-phosphate aminotransferase|PlantCyc_Gene|Gene
PCYC:LMRG_00901|LMRG_00901|FIG000899: Endonuclease IV (EC 3.1.21.2)|PlantCyc_Gene|Gene
PCYC:LMRG_02156|LMRG_02156|FIG135756: Preprotein translocase secY subunit (TC 3.A.5.1.1)|PlantCyc_Gene|Gene
PCYC:LMRG_00613|LMRG_00613|Threonine kinase in B12 biosynthesis|PlantCyc_Gene|Gene
PCYC:LMRG_01070|LMRG_01070|FIG075970: 5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)|PlantCyc_Gene|Gene
PCYC:LMRG_00817|LMRG_00817|Arginine pathway regulatory protein ArgR, repressor of arg regulon|PlantCyc_Gene|Gene
PCYC:LMRG_01289|LMRG_01289|5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain|PlantCyc_Gene|Gene
PCYC:LMRG_00750|LMRG_00750|FIG002149: Arsenic efflux pump protein|PlantCyc_Gene|Gene
PCYC:LMRG_00672|LMRG_00672|FIG014580: membrane protein|PlantCyc_Gene|Gene
PCYC:LMRG_02488|LMRG_02488|Putative secretion system component EssA|PlantCyc_Gene|Gene
PCYC:LMRG_02054|LMRG_02054|FIG008635: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01155|LMRG_01155|FIG007137: Multiple sugar ABC transporter, substrate-binding protein|PlantCyc_Gene|Gene
PCYC:LMRG_01116|LMRG_01116|FIG025167: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00874|LMRG_00874|Glycine betaine ABC transport system, permease protein OpuAB / Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC|PlantCyc_Gene|Gene
PCYC:LMRG_02076|LMRG_02076|GNAT family acetyltransferase YjcF|PlantCyc_Gene|Gene
PCYC:LMRG_02358|LMRG_02358|transcriptional regulator, AraC family|PlantCyc_Gene|Gene
PCYC:LMRG_02872|LMRG_02872|hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00267|LMRG_00267|FIG008213: extracellular protein|PlantCyc_Gene|Gene
PCYC:LMRG_00943|LMRG_00943|FIG000022: Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)|PlantCyc_Gene|Gene
PCYC:LMRG_02235|LMRG_02235|FIG009233: Mg(2+) transport ATPase, P-type (EC 3.6.3.2)|PlantCyc_Gene|Gene
PCYC:LMRG_00274|LMRG_00274|FIG008620: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00229|LMRG_00229|Sorbitol operon transcription regulator|PlantCyc_Gene|Gene
PCYC:LMRG_00235|LMRG_00235|FIG008704: CBS domain protein|PlantCyc_Gene|Gene
PCYC:LMRG_00678|LMRG_00678|Recombination inhibitory protein MutS2|PlantCyc_Gene|Gene
PCYC:LMRG_00286|LMRG_00286|FIG007338: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00619|LMRG_00619|Ethanolamine sensory transduction histidine kinase|PlantCyc_Gene|Gene
PCYC:LMRG_02804|LMRG_02804|FIG172581: PTS system, fructose-specific IIBC component (EC 2.7.1.69)|PlantCyc_Gene|Gene
PCYC:LMRG_01588|LMRG_01588|Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YhcT type|PlantCyc_Gene|Gene
PCYC:LMRG_02566|LMRG_02566|FIG010439: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01012|LMRG_01012|FIG001987: CBS domain protein, lmo1865 homolog|PlantCyc_Gene|Gene
PCYC:LMRG_00080|LMRG_00080|FIG008000: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_00988|LMRG_00988|FIG012156: hypothetical protein|PlantCyc_Gene|Gene
PCYC:LMRG_01195|LMRG_01195|2-dehydropantoate 2-reductase (EC 1.1.1.169)|PlantCyc_Gene|Gene
